ID,Product_Type,Image_Role,Path,Exists,Format,Size,File_Size_KB,Info_Keys,EXIF_Key_Count,Read_Status
Sticker-Zen-0058,Sticker,Gallery_U4,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0058_Ready_for_Steaming\Sticker-Zen-0058_U4_Grid.png,True,PNG,1024x1024,976.8,XML:com.adobe.xmp,0,OK
Sticker-Zen-0060,Sticker,Production,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0060_Ready_for_Steaming\Production_Design.png,True,PNG,1664x1664,2041.6,dpi,0,OK
Sticker-Zen-0060,Sticker,Cover,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0060_Ready_for_Steaming\Cover_Mockup.png,True,PNG,1800x1800,3337.4,dpi,0,OK
Sticker-Zen-0060,Sticker,Gallery_U1,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0060_Ready_for_Steaming\Sticker-Zen-0060_U1_Grid.png,True,PNG,1024x1024,935.6,XML:com.adobe.xmp,0,OK
Sticker-Zen-0060,Sticker,Gallery_U2,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0060_Ready_for_Steaming\Sticker-Zen-0060_U2_Grid.png,True,PNG,1024x1024,996.4,XML:com.adobe.xmp,0,OK
Sticker-Zen-0060,Sticker,Gallery_U3,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0060_Ready_for_Steaming\Sticker-Zen-0060_U3_Grid.png,True,PNG,1024x1024,1235.4,XML:com.adobe.xmp,0,OK
Sticker-Zen-0060,Sticker,Gallery_U4,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0060_Ready_for_Steaming\Sticker-Zen-0060_U4_Grid.png,True,PNG,1024x1024,1074.3,XML:com.adobe.xmp,0,OK
Sticker-Zen-0061,Sticker,Production,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0061_Ready_for_Steaming\Production_Design.png,True,PNG,1664x1664,3915.2,dpi,0,OK
Sticker-Zen-0061,Sticker,Cover,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0061_Ready_for_Steaming\Cover_Mockup.png,True,PNG,1800x1800,4832.9,dpi,0,OK
Sticker-Zen-0061,Sticker,Gallery_U1,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0061_Ready_for_Steaming\Sticker-Zen-0061_U1_Grid.png,True,PNG,1024x1024,1349.3,XML:com.adobe.xmp,0,OK
Sticker-Zen-0061,Sticker,Gallery_U2,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0061_Ready_for_Steaming\Sticker-Zen-0061_U2_Grid.png,True,PNG,1024x1024,1128.2,XML:com.adobe.xmp,0,OK
Sticker-Zen-0061,Sticker,Gallery_U3,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0061_Ready_for_Steaming\Sticker-Zen-0061_U3_Grid.png,True,PNG,1024x1024,2006.4,XML:com.adobe.xmp,0,OK
Sticker-Zen-0061,Sticker,Gallery_U4,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0061_Ready_for_Steaming\Sticker-Zen-0061_U4_Grid.png,True,PNG,1024x1024,1853.2,XML:com.adobe.xmp,0,OK
Sticker-Zen-0062,Sticker,Production,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0062_Ready_for_Steaming\Production_Design.png,True,PNG,1664x1664,2936.0,dpi,0,OK
Sticker-Zen-0062,Sticker,Cover,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0062_Ready_for_Steaming\Cover_Mockup.png,True,PNG,1800x1800,4347.8,dpi,0,OK
Sticker-Zen-0062,Sticker,Gallery_U1,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0062_Ready_for_Steaming\Sticker-Zen-0062_U1_Grid.png,True,PNG,1024x1024,1202.2,XML:com.adobe.xmp,0,OK
Sticker-Zen-0062,Sticker,Gallery_U2,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0062_Ready_for_Steaming\Sticker-Zen-0062_U2_Grid.png,True,PNG,1024x1024,944.7,XML:com.adobe.xmp,0,OK
Sticker-Zen-0062,Sticker,Gallery_U3,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0062_Ready_for_Steaming\Sticker-Zen-0062_U3_Grid.png,True,PNG,1024x1024,1655.0,XML:com.adobe.xmp,0,OK
Sticker-Zen-0062,Sticker,Gallery_U4,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0062_Ready_for_Steaming\Sticker-Zen-0062_U4_Grid.png,True,PNG,1024x1024,1947.6,XML:com.adobe.xmp,0,OK
Sticker-Zen-0063,Sticker,Production,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0063_Ready_for_Steaming\Production_Design.png,True,PNG,1664x1664,4605.7,dpi,0,OK
Sticker-Zen-0063,Sticker,Cover,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0063_Ready_for_Steaming\Cover_Mockup.png,True,PNG,1800x1800,4877.4,dpi,0,OK
Sticker-Zen-0063,Sticker,Gallery_U1,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0063_Ready_for_Steaming\Sticker-Zen-0063_U1_Grid.png,True,PNG,1024x1024,2037.3,XML:com.adobe.xmp,0,OK
Sticker-Zen-0063,Sticker,Gallery_U2,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0063_Ready_for_Steaming\Sticker-Zen-0063_U2_Grid.png,True,PNG,1024x1024,1235.7,XML:com.adobe.xmp,0,OK
Sticker-Zen-0063,Sticker,Gallery_U3,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0063_Ready_for_Steaming\Sticker-Zen-0063_U3_Grid.png,True,PNG,1024x1024,1737.4,XML:com.adobe.xmp,0,OK
Sticker-Zen-0063,Sticker,Gallery_U4,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0063_Ready_for_Steaming\Sticker-Zen-0063_U4_Grid.png,True,PNG,1024x1024,1373.4,XML:com.adobe.xmp,0,OK
Sticker-Zen-0066,Sticker,Production,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0066_Ready_for_Steaming\Production_Design.png,True,PNG,1664x1664,3156.4,dpi,0,OK
Sticker-Zen-0066,Sticker,Cover,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0066_Ready_for_Steaming\Cover_Mockup.png,True,PNG,1800x1800,4258.6,dpi,0,OK
Sticker-Zen-0066,Sticker,Gallery_U1,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0066_Ready_for_Steaming\Sticker-Zen-0066_U1_Grid.png,True,PNG,1024x1024,1320.8,XML:com.adobe.xmp,0,OK
Sticker-Zen-0066,Sticker,Gallery_U2,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0066_Ready_for_Steaming\Sticker-Zen-0066_U2_Grid.png,True,PNG,1024x1024,1117.3,XML:com.adobe.xmp,0,OK
Sticker-Zen-0066,Sticker,Gallery_U3,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0066_Ready_for_Steaming\Sticker-Zen-0066_U3_Grid.png,True,PNG,1024x1024,1718.0,XML:com.adobe.xmp,0,OK
Sticker-Zen-0066,Sticker,Gallery_U4,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0066_Ready_for_Steaming\Sticker-Zen-0066_U4_Grid.png,True,PNG,1024x1024,1297.0,XML:com.adobe.xmp,0,OK
Sticker-Zen-0067,Sticker,Production,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0067_Ready_for_Steaming\Production_Design.png,True,PNG,1664x1664,3573.3,dpi,0,OK
Sticker-Zen-0067,Sticker,Cover,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0067_Ready_for_Steaming\Cover_Mockup.png,True,PNG,1800x1800,4180.1,dpi,0,OK
Sticker-Zen-0067,Sticker,Gallery_U1,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0067_Ready_for_Steaming\Sticker-Zen-0067_U1_Grid.png,True,PNG,1024x1024,1356.0,XML:com.adobe.xmp,0,OK
Sticker-Zen-0067,Sticker,Gallery_U2,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0067_Ready_for_Steaming\Sticker-Zen-0067_U2_Grid.png,True,PNG,1024x1024,1014.3,XML:com.adobe.xmp,0,OK
Sticker-Zen-0067,Sticker,Gallery_U3,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0067_Ready_for_Steaming\Sticker-Zen-0067_U3_Grid.png,True,PNG,1024x1024,1807.5,XML:com.adobe.xmp,0,OK
Sticker-Zen-0067,Sticker,Gallery_U4,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0067_Ready_for_Steaming\Sticker-Zen-0067_U4_Grid.png,True,PNG,1024x1024,1159.3,XML:com.adobe.xmp,0,OK
Sticker-Zen-0068,Sticker,Production,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0068_Ready_for_Steaming\Production_Design.png,True,PNG,1664x1664,4283.9,dpi,0,OK
Sticker-Zen-0068,Sticker,Cover,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0068_Ready_for_Steaming\Cover_Mockup.png,True,PNG,1800x1800,4408.4,dpi,0,OK
Sticker-Zen-0068,Sticker,Gallery_U1,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0068_Ready_for_Steaming\Sticker-Zen-0068_U1_Grid.png,True,PNG,1024x1024,1611.0,XML:com.adobe.xmp,0,OK
Sticker-Zen-0068,Sticker,Gallery_U2,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0068_Ready_for_Steaming\Sticker-Zen-0068_U2_Grid.png,True,PNG,1024x1024,1521.5,XML:com.adobe.xmp,0,OK
Sticker-Zen-0068,Sticker,Gallery_U3,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0068_Ready_for_Steaming\Sticker-Zen-0068_U3_Grid.png,True,PNG,1024x1024,1301.0,XML:com.adobe.xmp,0,OK
Sticker-Zen-0068,Sticker,Gallery_U4,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0068_Ready_for_Steaming\Sticker-Zen-0068_U4_Grid.png,True,PNG,1024x1024,1254.3,XML:com.adobe.xmp,0,OK
Sticker-Zen-0069,Sticker,Production,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0069_Ready_for_Steaming\Production_Design.png,True,PNG,1664x1664,3531.9,dpi,0,OK
Sticker-Zen-0069,Sticker,Cover,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0069_Ready_for_Steaming\Cover_Mockup.png,True,PNG,1800x1800,3857.9,dpi,0,OK
Sticker-Zen-0069,Sticker,Gallery_U1,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0069_Ready_for_Steaming\Sticker-Zen-0069_U1_Grid.png,True,PNG,1024x1024,1662.4,XML:com.adobe.xmp,0,OK
Sticker-Zen-0069,Sticker,Gallery_U2,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0069_Ready_for_Steaming\Sticker-Zen-0069_U2_Grid.png,True,PNG,1024x1024,1084.9,XML:com.adobe.xmp,0,OK
Sticker-Zen-0069,Sticker,Gallery_U3,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0069_Ready_for_Steaming\Sticker-Zen-0069_U3_Grid.png,True,PNG,1024x1024,1230.9,XML:com.adobe.xmp,0,OK
Sticker-Zen-0069,Sticker,Gallery_U4,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0069_Ready_for_Steaming\Sticker-Zen-0069_U4_Grid.png,True,PNG,1024x1024,947.3,XML:com.adobe.xmp,0,OK
Sticker-Zen-0070,Sticker,Production,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0070_Ready_for_Steaming\Production_Design.png,True,PNG,1664x1664,3199.9,dpi,0,OK
Sticker-Zen-0070,Sticker,Cover,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0070_Ready_for_Steaming\Cover_Mockup.png,True,PNG,1800x1800,3491.8,dpi,0,OK
Sticker-Zen-0070,Sticker,Gallery_U1,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0070_Ready_for_Steaming\Sticker-Zen-0070_U1_Grid.png,True,PNG,1024x1024,1190.5,XML:com.adobe.xmp,0,OK
Sticker-Zen-0070,Sticker,Gallery_U2,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0070_Ready_for_Steaming\Sticker-Zen-0070_U2_Grid.png,True,PNG,1024x1024,953.1,XML:com.adobe.xmp,0,OK
Sticker-Zen-0070,Sticker,Gallery_U3,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0070_Ready_for_Steaming\Sticker-Zen-0070_U3_Grid.png,True,PNG,1024x1024,1231.7,XML:com.adobe.xmp,0,OK
Sticker-Zen-0070,Sticker,Gallery_U4,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0070_Ready_for_Steaming\Sticker-Zen-0070_U4_Grid.png,True,PNG,1024x1024,1057.9,XML:com.adobe.xmp,0,OK
Sticker-Zen-0071,Sticker,Production,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0071_Ready_for_Steaming\Production_Design.png,True,PNG,1664x1664,2362.7,dpi,0,OK
Sticker-Zen-0071,Sticker,Cover,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0071_Ready_for_Steaming\Cover_Mockup.png,True,PNG,1800x1800,2737.2,dpi,0,OK
Sticker-Zen-0071,Sticker,Gallery_U1,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0071_Ready_for_Steaming\Sticker-Zen-0071_U1_Grid.png,True,PNG,1024x1024,916.2,XML:com.adobe.xmp,0,OK
Sticker-Zen-0071,Sticker,Gallery_U2,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0071_Ready_for_Steaming\Sticker-Zen-0071_U2_Grid.png,True,PNG,1024x1024,842.0,XML:com.adobe.xmp,0,OK
Sticker-Zen-0071,Sticker,Gallery_U3,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0071_Ready_for_Steaming\Sticker-Zen-0071_U3_Grid.png,True,PNG,1024x1024,928.5,XML:com.adobe.xmp,0,OK
Sticker-Zen-0071,Sticker,Gallery_U4,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0071_Ready_for_Steaming\Sticker-Zen-0071_U4_Grid.png,True,PNG,1024x1024,842.2,XML:com.adobe.xmp,0,OK
Sticker-Zen-0072,Sticker,Production,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0072_Ready_for_Steaming\Production_Design.png,True,PNG,1664x1664,2468.0,dpi,0,OK
Sticker-Zen-0072,Sticker,Cover,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0072_Ready_for_Steaming\Cover_Mockup.png,True,PNG,1800x1800,3065.2,dpi,0,OK
Sticker-Zen-0072,Sticker,Gallery_U1,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0072_Ready_for_Steaming\Sticker-Zen-0072_U1_Grid.png,True,PNG,1024x1024,990.6,XML:com.adobe.xmp,0,OK
Sticker-Zen-0072,Sticker,Gallery_U2,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0072_Ready_for_Steaming\Sticker-Zen-0072_U2_Grid.png,True,PNG,1024x1024,979.2,XML:com.adobe.xmp,0,OK
Sticker-Zen-0072,Sticker,Gallery_U3,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0072_Ready_for_Steaming\Sticker-Zen-0072_U3_Grid.png,True,PNG,1024x1024,1007.7,XML:com.adobe.xmp,0,OK
Sticker-Zen-0072,Sticker,Gallery_U4,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0072_Ready_for_Steaming\Sticker-Zen-0072_U4_Grid.png,True,PNG,1024x1024,887.6,XML:com.adobe.xmp,0,OK
Sticker-Zen-0073,Sticker,Production,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0073_Ready_for_Steaming\Production_Design.png,True,PNG,1664x1664,2152.8,dpi,0,OK
Sticker-Zen-0073,Sticker,Cover,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0073_Ready_for_Steaming\Cover_Mockup.png,True,PNG,1800x1800,2596.1,dpi,0,OK
Sticker-Zen-0073,Sticker,Gallery_U1,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0073_Ready_for_Steaming\Sticker-Zen-0073_U1_Grid.png,True,PNG,1024x1024,909.5,XML:com.adobe.xmp,0,OK
Sticker-Zen-0073,Sticker,Gallery_U2,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0073_Ready_for_Steaming\Sticker-Zen-0073_U2_Grid.png,True,PNG,1024x1024,1029.7,XML:com.adobe.xmp,0,OK
Sticker-Zen-0073,Sticker,Gallery_U3,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0073_Ready_for_Steaming\Sticker-Zen-0073_U3_Grid.png,True,PNG,1024x1024,746.5,XML:com.adobe.xmp,0,OK
Sticker-Zen-0073,Sticker,Gallery_U4,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0073_Ready_for_Steaming\Sticker-Zen-0073_U4_Grid.png,True,PNG,1024x1024,772.7,XML:com.adobe.xmp,0,OK
Sticker-Zen-0074,Sticker,Production,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0074_Ready_for_Steaming\Production_Design.png,True,PNG,1664x1664,2778.7,dpi,0,OK
Sticker-Zen-0074,Sticker,Cover,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0074_Ready_for_Steaming\Cover_Mockup.png,True,PNG,1800x1800,3122.6,dpi,0,OK
Sticker-Zen-0074,Sticker,Gallery_U1,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0074_Ready_for_Steaming\Sticker-Zen-0074_U1_Grid.png,True,PNG,1024x1024,858.8,XML:com.adobe.xmp,0,OK
Sticker-Zen-0074,Sticker,Gallery_U2,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0074_Ready_for_Steaming\Sticker-Zen-0074_U2_Grid.png,True,PNG,1024x1024,1030.1,XML:com.adobe.xmp,0,OK
Sticker-Zen-0074,Sticker,Gallery_U3,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0074_Ready_for_Steaming\Sticker-Zen-0074_U3_Grid.png,True,PNG,1024x1024,1086.3,XML:com.adobe.xmp,0,OK
Sticker-Zen-0074,Sticker,Gallery_U4,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0074_Ready_for_Steaming\Sticker-Zen-0074_U4_Grid.png,True,PNG,1024x1024,1077.3,XML:com.adobe.xmp,0,OK
Sticker-Zen-0075,Sticker,Production,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0075_Ready_for_Steaming\Production_Design.png,True,PNG,1664x1664,3904.9,dpi,0,OK
Sticker-Zen-0075,Sticker,Cover,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0075_Ready_for_Steaming\Cover_Mockup.png,True,PNG,1800x1800,4208.7,dpi,0,OK
Sticker-Zen-0075,Sticker,Gallery_U1,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0075_Ready_for_Steaming\Sticker-Zen-0075_U1_Grid.png,True,PNG,1024x1024,1613.1,XML:com.adobe.xmp,0,OK
Sticker-Zen-0075,Sticker,Gallery_U2,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0075_Ready_for_Steaming\Sticker-Zen-0075_U2_Grid.png,True,PNG,1024x1024,1400.6,XML:com.adobe.xmp,0,OK
Sticker-Zen-0075,Sticker,Gallery_U3,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0075_Ready_for_Steaming\Sticker-Zen-0075_U3_Grid.png,True,PNG,1024x1024,1188.7,XML:com.adobe.xmp,0,OK
Sticker-Zen-0075,Sticker,Gallery_U4,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0075_Ready_for_Steaming\Sticker-Zen-0075_U4_Grid.png,True,PNG,1024x1024,1410.9,XML:com.adobe.xmp,0,OK
Sticker-Zen-0076,Sticker,Production,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0076_Ready_for_Steaming\Production_Design.png,True,PNG,1664x1664,2782.2,dpi,0,OK
Sticker-Zen-0076,Sticker,Cover,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0076_Ready_for_Steaming\Cover_Mockup.png,True,PNG,1800x1800,3057.2,dpi,0,OK
Sticker-Zen-0076,Sticker,Gallery_U1,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0076_Ready_for_Steaming\Sticker-Zen-0076_U1_Grid.png,True,PNG,1024x1024,1021.9,XML:com.adobe.xmp,0,OK
Sticker-Zen-0076,Sticker,Gallery_U2,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0076_Ready_for_Steaming\Sticker-Zen-0076_U2_Grid.png,True,PNG,1024x1024,1107.2,XML:com.adobe.xmp,0,OK
Sticker-Zen-0076,Sticker,Gallery_U3,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0076_Ready_for_Steaming\Sticker-Zen-0076_U3_Grid.png,True,PNG,1024x1024,1032.0,XML:com.adobe.xmp,0,OK
Sticker-Zen-0076,Sticker,Gallery_U4,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0076_Ready_for_Steaming\Sticker-Zen-0076_U4_Grid.png,True,PNG,1024x1024,902.0,XML:com.adobe.xmp,0,OK
Sticker-Zen-0078,Sticker,Production,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0078_Not_Working_LowRes\Production_Design.png,True,PNG,1664x1664,1166.8,dpi,0,OK
Sticker-Zen-0078,Sticker,Cover,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0078_Ready_for_Steaming\Cover_Mockup.png,False,,,,,,MISSING
Sticker-Zen-0078,Sticker,Gallery_U1,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0078_Ready_for_Steaming\Sticker-Zen-0078_U1_Grid.png,False,,,,,,MISSING
Sticker-Zen-0078,Sticker,Gallery_U2,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0078_Ready_for_Steaming\Sticker-Zen-0078_U2_Grid.png,False,,,,,,MISSING
Sticker-Zen-0078,Sticker,Gallery_U3,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0078_Ready_for_Steaming\Sticker-Zen-0078_U3_Grid.png,False,,,,,,MISSING
Sticker-Zen-0078,Sticker,Gallery_U4,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0078_Ready_for_Steaming\Sticker-Zen-0078_U4_Grid.png,False,,,,,,MISSING
Sticker-Zen-0079,Sticker,Production,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0079_Not_Working_LowRes\Production_Design.png,True,PNG,1664x1664,1413.8,dpi,0,OK
Sticker-Zen-0079,Sticker,Cover,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0079_Ready_for_Steaming\Cover_Mockup.png,False,,,,,,MISSING
Sticker-Zen-0079,Sticker,Gallery_U1,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0079_Ready_for_Steaming\Sticker-Zen-0079_U1_Grid.png,False,,,,,,MISSING
Sticker-Zen-0079,Sticker,Gallery_U2,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0079_Ready_for_Steaming\Sticker-Zen-0079_U2_Grid.png,False,,,,,,MISSING
Sticker-Zen-0079,Sticker,Gallery_U3,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0079_Ready_for_Steaming\Sticker-Zen-0079_U3_Grid.png,False,,,,,,MISSING
Sticker-Zen-0079,Sticker,Gallery_U4,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0079_Ready_for_Steaming\Sticker-Zen-0079_U4_Grid.png,False,,,,,,MISSING
Sticker-Zen-0080,Sticker,Production,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0080_Not_Working_LowRes\Production_Design.png,True,PNG,1664x1664,1294.7,dpi,0,OK
Sticker-Zen-0080,Sticker,Cover,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0080_Ready_for_Steaming\Cover_Mockup.png,False,,,,,,MISSING
