Timestamp,ID,eBay_Item_ID,Printify_Product_ID,Title,Online_URL,Online_Image_URL,Online_Image_Path,Cover_Path,Gallery_U1_Path,Best_U_Label,Best_U_Path,Distance_To_Cover,Best_U_Distance,Result,Note,Error
2026-05-05T22:19:07-04:00,Sticker-Zen-0004,406892412789,69f1ac9740c796ee97057c83,4pc Sticker Set Stone Guardian Lion Mindful Zen Vinyl Decals Laptop Bottle Zen,https://www.ebay.com/itm/406892412789,https://i.ebayimg.com/images/g/yOYAAeSw9cNp8eow/s-l960.webp,C:\AIprojects\openclaw_difi\Database\eBay_Online_Cover_Audit\images\Sticker-Zen-0004_online.jpg,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0004_Ready_for_Steaming\Cover_Mockup.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0004_Ready_for_Steaming\Sticker-Zen-0004_U1_Grid.png,U2,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0004_Ready_for_Steaming\Sticker-Zen-0004_U2_Grid.png,195,0,LIKELY_SINGLE_U_MISMATCH,U2 closer by 195,
2026-05-05T22:19:20-04:00,Sticker-Zen-0005,406892413076,69f1ad18c59fe705400bacbf,4pc Kiss-Cut Sticker Set Bamboo Forest Laptop Journal Bottle Zen Aesthetic,https://www.ebay.com/itm/406892413076,https://i.ebayimg.com/images/g/1OEAAeSwrHRp8eo~/s-l960.webp,C:\AIprojects\openclaw_difi\Database\eBay_Online_Cover_Audit\images\Sticker-Zen-0005_online.jpg,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0005_Ready_for_Steaming\Cover_Mockup.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0005_Ready_for_Steaming\Sticker-Zen-0005_U1_Grid.png,U1,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0005_Ready_for_Steaming\Sticker-Zen-0005_U1_Grid.png,334,0,LIKELY_SINGLE_U_MISMATCH,U1 closer by 334,
2026-05-05T22:19:29-04:00,Sticker-Zen-0007,406892413333,69f1ad9bbb6f6dd6270dc5df,4pc Sticker Set Cherry Blossom Branch Vinyl Decals Laptop Bottle Zen Aesthetic,https://www.ebay.com/itm/406892413333,https://i.ebayimg.com/images/g/i6UAAeSwBeNp8epL/s-l960.webp,C:\AIprojects\openclaw_difi\Database\eBay_Online_Cover_Audit\images\Sticker-Zen-0007_online.jpg,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0007_Ready_for_Steaming\Cover_Mockup.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0007_Ready_for_Steaming\Sticker-Zen-0007_U1_Grid.png,U1,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0007_Ready_for_Steaming\Sticker-Zen-0007_U1_Grid.png,212,0,LIKELY_SINGLE_U_MISMATCH,U1 closer by 212,
2026-05-05T22:19:38-04:00,Sticker-Zen-0008,406892413714,69f1aef4bb6f6dd6270dc7d5,4pc Kiss-Cut Sticker Set Circle Ens Laptop Journal Bottle Zen Aesthetic Decal,https://www.ebay.com/itm/406892413714,https://i.ebayimg.com/images/g/VBkAAeSwcE5p8epY/s-l960.webp,C:\AIprojects\openclaw_difi\Database\eBay_Online_Cover_Audit\images\Sticker-Zen-0008_online.jpg,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0008_Ready_for_Steaming\Cover_Mockup.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0008_Ready_for_Steaming\Sticker-Zen-0008_U1_Grid.png,U2,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0008_Ready_for_Steaming\Sticker-Zen-0008_U2_Grid.png,193,0,LIKELY_SINGLE_U_MISMATCH,U2 closer by 193,
2026-05-05T22:19:50-04:00,Sticker-Zen-0009,406892413966,69f1af85bb6f6dd6270dc848,Zen Aesthetic Praying Mantis on Rock 4pc 6x6 Kiss-Cut Sticker Laptop Journal,https://www.ebay.com/itm/406892413966,https://i.ebayimg.com/images/g/KdgAAeSwzJ1p8epl/s-l960.webp,C:\AIprojects\openclaw_difi\Database\eBay_Online_Cover_Audit\images\Sticker-Zen-0009_online.jpg,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0009_Ready_for_Steaming\Cover_Mockup.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0009_Ready_for_Steaming\Sticker-Zen-0009_U1_Grid.png,U4,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0009_Ready_for_Steaming\Sticker-Zen-0009_U4_Grid.png,231,0,LIKELY_SINGLE_U_MISMATCH,U4 closer by 231,
2026-05-05T22:20:01-04:00,Sticker-Zen-0010,406892414116,69f1b00840c796ee97058144,Floating Island Sanctuary 4pc 6x6 Kiss-Cut Sticker Zen Aesthetic Laptop Journal,https://www.ebay.com/itm/406892414116,https://i.ebayimg.com/thumbs/images/g/lJMAAeSwv5dp8ept/s-l1600.jpg,C:\AIprojects\openclaw_difi\Database\eBay_Online_Cover_Audit\images\Sticker-Zen-0010_online.jpg,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0010_Ready_for_Steaming\Cover_Mockup.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0010_Ready_for_Steaming\Sticker-Zen-0010_U1_Grid.png,U2,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0010_Ready_for_Steaming\Sticker-Zen-0010_U2_Grid.png,0,206,LIKELY_COVER,cover closer than U2 by 206,
2026-05-05T22:20:09-04:00,Sticker-Zen-0022,406892414235,69f1b1ab63935da7e8064bab,Mindful Zen Garden Stone Meis seki 4pc 6x6 Vinyl Sticker Laptop Journal Gift,https://www.ebay.com/itm/406892414235,https://i.ebayimg.com/images/g/8w8AAeSwppNp8ep-/s-l960.webp,C:\AIprojects\openclaw_difi\Database\eBay_Online_Cover_Audit\images\Sticker-Zen-0022_online.jpg,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0022_Ready_for_Steaming\Cover_Mockup.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0022_Ready_for_Steaming\Sticker-Zen-0022_U1_Grid.png,U4,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0022_Ready_for_Steaming\Sticker-Zen-0022_U4_Grid.png,213,0,LIKELY_SINGLE_U_MISMATCH,U4 closer by 213,
2026-05-05T22:20:19-04:00,Sticker-Zen-0024,406892414471,69f1b2c4d3e196c79b0fdaec,Mindful Zen Enso Circle with Crystals 4pc 6x6 Vinyl Sticker Laptop Journal Gift,https://www.ebay.com/itm/406892414471,https://i.ebayimg.com/images/g/pP0AAeSw5D5p8eqL/s-l960.webp,C:\AIprojects\openclaw_difi\Database\eBay_Online_Cover_Audit\images\Sticker-Zen-0024_online.jpg,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0024_Ready_for_Steaming\Cover_Mockup.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0024_Ready_for_Steaming\Sticker-Zen-0024_U1_Grid.png,U2,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0024_Ready_for_Steaming\Sticker-Zen-0024_U2_Grid.png,239,1,LIKELY_SINGLE_U_MISMATCH,U2 closer by 238,
2026-05-05T22:20:28-04:00,Sticker-Zen-0025,406892327989,69f1cb4ef6b83091a50959f5,Koi Fish in Jade Pond Hisui no Koi Mindful Zen 4pc 6x6 Vinyl Sticker Yoga Luck,https://www.ebay.com/itm/406892327989,https://i.ebayimg.com/images/g/sfMAAeSwmT1p8dsV/s-l960.webp,C:\AIprojects\openclaw_difi\Database\eBay_Online_Cover_Audit\images\Sticker-Zen-0025_online.jpg,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0025_Ready_for_Steaming\Cover_Mockup.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0025_Ready_for_Steaming\Sticker-Zen-0025_U1_Grid.png,U4,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0025_Ready_for_Steaming\Sticker-Zen-0025_U4_Grid.png,331,0,LIKELY_SINGLE_U_MISMATCH,U4 closer by 331,
2026-05-05T22:20:38-04:00,Sticker-Zen-0027,406892414741,69f1ce0f11e0745fcb0da03a,Minimal Zen Temple Lantern Zendera no T r 4pc 6x6 Sticker Sheet Serene Mindful,https://www.ebay.com/itm/406892414741,https://i.ebayimg.com/images/g/7FcAAeSwl5xp8eqf/s-l960.webp,C:\AIprojects\openclaw_difi\Database\eBay_Online_Cover_Audit\images\Sticker-Zen-0027_online.jpg,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0027_Ready_for_Steaming\Cover_Mockup.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0027_Ready_for_Steaming\Sticker-Zen-0027_U1_Grid.png,U2,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0027_Ready_for_Steaming\Sticker-Zen-0027_U2_Grid.png,254,1,LIKELY_SINGLE_U_MISMATCH,U2 closer by 253,
2026-05-05T22:20:47-04:00,Sticker-Zen-0041,406902593931,69f1db9382fcf925cf08206d,Minimal Zen Kintsugi Gold Dragon 4pc 6x6 Sticker Sheet Serene Mindful Clean,https://www.ebay.com/itm/406902593931,https://i.ebayimg.com/images/g/uesAAeSw8iBp-Bp3/s-l960.webp,C:\AIprojects\openclaw_difi\Database\eBay_Online_Cover_Audit\images\Sticker-Zen-0041_online.jpg,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0041_Ready_for_Steaming\Cover_Mockup.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0041_Ready_for_Steaming\Sticker-Zen-0041_U1_Grid.png,U2,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0041_Ready_for_Steaming\Sticker-Zen-0041_U2_Grid.png,336,0,LIKELY_SINGLE_U_MISMATCH,U2 closer by 336,
2026-05-05T22:20:56-04:00,Sticker-Zen-0042,406902614234,69f2192ae64c9f31b70f2dbd,Bioluminescent Crystal Dragon Minimal Zen 4pc 6x6 Kiss-Cut Vinyl Desk Collector,https://www.ebay.com/itm/406902614234,https://i.ebayimg.com/images/g/OjwAAeSwwtlp-BwB/s-l960.webp,C:\AIprojects\openclaw_difi\Database\eBay_Online_Cover_Audit\images\Sticker-Zen-0042_online.jpg,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0042_Ready_for_Steaming\Cover_Mockup.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0042_Ready_for_Steaming\Sticker-Zen-0042_U1_Grid.png,U1,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0042_Ready_for_Steaming\Sticker-Zen-0042_U1_Grid.png,333,0,LIKELY_SINGLE_U_MISMATCH,U1 closer by 333,
2026-05-05T22:21:05-04:00,Sticker-Zen-0044,406902622710,69f2396ccaeb1241880b692d,Zen Aesthetic Dragon Coil 4pc 6x6 Kiss-Cut Sticker Laptop Journal Water Bottle,https://www.ebay.com/itm/406902622710,https://i.ebayimg.com/images/g/I~8AAeSw-jZp-B2c/s-l960.webp,C:\AIprojects\openclaw_difi\Database\eBay_Online_Cover_Audit\images\Sticker-Zen-0044_online.jpg,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0044_Ready_for_Steaming\Cover_Mockup.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0044_Ready_for_Steaming\Sticker-Zen-0044_U1_Grid.png,U3,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0044_Ready_for_Steaming\Sticker-Zen-0044_U3_Grid.png,296,1,LIKELY_SINGLE_U_MISMATCH,U3 closer by 295,
2026-05-05T22:21:15-04:00,Sticker-Zen-0045,406902640998,69f21a5da7777da1970fd378,Floating Dragon Minimal Zen 4pc 6x6 Kiss-Cut Vinyl Desk Collector Decor Sky Art,https://www.ebay.com/itm/406902640998,https://i.ebayimg.com/images/g/a6QAAeSwSQRp-CBe/s-l960.webp,C:\AIprojects\openclaw_difi\Database\eBay_Online_Cover_Audit\images\Sticker-Zen-0045_online.jpg,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0045_Ready_for_Steaming\Cover_Mockup.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0045_Ready_for_Steaming\Sticker-Zen-0045_U1_Grid.png,U4,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0045_Ready_for_Steaming\Sticker-Zen-0045_U4_Grid.png,290,0,LIKELY_SINGLE_U_MISMATCH,U4 closer by 290,
2026-05-05T22:21:24-04:00,Sticker-Zen-0046,406902663232,69f21b07b0d6b88b2805ebe3,Zen Aesthetic Dragon and Pearl 4pc 6x6 Kiss-Cut Sticker Laptop Journal Water,https://www.ebay.com/itm/406902663232,https://i.ebayimg.com/images/g/drMAAeSwVJVp-CJQ/s-l960.webp,C:\AIprojects\openclaw_difi\Database\eBay_Online_Cover_Audit\images\Sticker-Zen-0046_online.jpg,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0046_Ready_for_Steaming\Cover_Mockup.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0046_Ready_for_Steaming\Sticker-Zen-0046_U1_Grid.png,U4,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0046_Ready_for_Steaming\Sticker-Zen-0046_U4_Grid.png,274,0,LIKELY_SINGLE_U_MISMATCH,U4 closer by 274,
2026-05-05T22:21:33-04:00,Sticker-Zen-0049,406902713267,69f23a2fa7777da1970fe60d,Sleeping Dragon Minimal Zen 4pc 6x6 Kiss-Cut Vinyl Desk Collector Decor Laptop,https://www.ebay.com/itm/406902713267,https://i.ebayimg.com/images/g/oo8AAeSwiY5p-Cdm/s-l960.webp,C:\AIprojects\openclaw_difi\Database\eBay_Online_Cover_Audit\images\Sticker-Zen-0049_online.jpg,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0049_Ready_for_Steaming\Cover_Mockup.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0049_Ready_for_Steaming\Sticker-Zen-0049_U1_Grid.png,U4,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0049_Ready_for_Steaming\Sticker-Zen-0049_U4_Grid.png,321,0,LIKELY_SINGLE_U_MISMATCH,U4 closer by 321,
2026-05-05T22:21:43-04:00,Sticker-Zen-0050,406902886081,69f23a99c326d7da170bfe8d,Translucent Jade Dragon Mindful Zen 4pc 6x6 Vinyl Sticker Yoga Minimalist Gift,https://www.ebay.com/itm/406902886081,https://i.ebayimg.com/images/g/zy0AAeSwx-9p-D2U/s-l960.webp,C:\AIprojects\openclaw_difi\Database\eBay_Online_Cover_Audit\images\Sticker-Zen-0050_online.jpg,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0050_Ready_for_Steaming\Cover_Mockup.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0050_Ready_for_Steaming\Sticker-Zen-0050_U1_Grid.png,U2,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0050_Ready_for_Steaming\Sticker-Zen-0050_U2_Grid.png,277,0,LIKELY_SINGLE_U_MISMATCH,U2 closer by 277,
2026-05-05T22:21:52-04:00,Sticker-Zen-0051,406902889638,69f23b5ce64c9f31b70f415b,Kintsugi Gold Dragon Mindful Zen 4pc 6x6 Vinyl Sticker Yoga Minimalist Gift,https://www.ebay.com/itm/406902889638,https://i.ebayimg.com/images/g/BZYAAeSwhANp-D5g/s-l960.webp,C:\AIprojects\openclaw_difi\Database\eBay_Online_Cover_Audit\images\Sticker-Zen-0051_online.jpg,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0051_Ready_for_Steaming\Cover_Mockup.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0051_Ready_for_Steaming\Sticker-Zen-0051_U1_Grid.png,U3,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0051_Ready_for_Steaming\Sticker-Zen-0051_U3_Grid.png,306,1,LIKELY_SINGLE_U_MISMATCH,U3 closer by 305,
2026-05-05T22:22:02-04:00,Sticker-Zen-0052,406902896387,69f23c10caeb1241880b6afe,Bioluminescent Dragon 4pc 6x6 Kiss-Cut Sticker Zen Aesthetic Laptop Journal,https://www.ebay.com/itm/406902896387,https://i.ebayimg.com/images/g/RqcAAeSwCctp-D9C/s-l960.webp,C:\AIprojects\openclaw_difi\Database\eBay_Online_Cover_Audit\images\Sticker-Zen-0052_online.jpg,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0052_Ready_for_Steaming\Cover_Mockup.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0052_Ready_for_Steaming\Sticker-Zen-0052_U1_Grid.png,U3,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0052_Ready_for_Steaming\Sticker-Zen-0052_U3_Grid.png,259,1,LIKELY_SINGLE_U_MISMATCH,U3 closer by 258,
2026-05-05T22:22:11-04:00,Sticker-Zen-0053,406902900109,69f252f4357398ded80f61c9,Crystalline Dragon Minimal Zen 4pc 6x6 Kiss-Cut Vinyl Desk Collector Decor Gift,https://www.ebay.com/itm/406902900109,https://i.ebayimg.com/images/g/kEQAAeSwntxp-D~3/s-l960.webp,C:\AIprojects\openclaw_difi\Database\eBay_Online_Cover_Audit\images\Sticker-Zen-0053_online.jpg,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0053_Ready_for_Steaming\Cover_Mockup.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0053_Ready_for_Steaming\Sticker-Zen-0053_U1_Grid.png,U2,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0053_Ready_for_Steaming\Sticker-Zen-0053_U2_Grid.png,232,2,LIKELY_SINGLE_U_MISMATCH,U2 closer by 230,
2026-05-05T22:22:21-04:00,Sticker-Zen-0054,406903032635,69f253bc357398ded80f6242,Dragon Meditation Minimal Zen 4pc 6x6 Kiss-Cut Vinyl Desk Collector Decor Gift,https://www.ebay.com/itm/406903032635,https://i.ebayimg.com/images/g/Q2AAAeSwI-5p-FfC/s-l960.webp,C:\AIprojects\openclaw_difi\Database\eBay_Online_Cover_Audit\images\Sticker-Zen-0054_online.jpg,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0054_Ready_for_Steaming\Cover_Mockup.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0054_Ready_for_Steaming\Sticker-Zen-0054_U1_Grid.png,U2,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0054_Ready_for_Steaming\Sticker-Zen-0054_U2_Grid.png,331,0,LIKELY_SINGLE_U_MISMATCH,U2 closer by 331,
2026-05-05T22:22:30-04:00,Sticker-Zen-0055,406903037933,69f2547229c1d0349a00e796,Mindful Zen Azure Dragon Warrior 4pc 6x6 Vinyl Sticker Laptop Journal Gift Desk,https://www.ebay.com/itm/406903037933,https://i.ebayimg.com/images/g/0EwAAeSwRxtp-Fis/s-l960.webp,C:\AIprojects\openclaw_difi\Database\eBay_Online_Cover_Audit\images\Sticker-Zen-0055_online.jpg,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0055_Ready_for_Steaming\Cover_Mockup.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0055_Ready_for_Steaming\Sticker-Zen-0055_U1_Grid.png,U1,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0055_Ready_for_Steaming\Sticker-Zen-0055_U1_Grid.png,291,0,LIKELY_SINGLE_U_MISMATCH,U1 closer by 291,
2026-05-05T22:22:39-04:00,Sticker-Zen-0056,406903041315,69f25526ad218fe47f0cc0d3,Dragon Cherry Blossom 4pc 6x6 Kiss-Cut Sticker Zen Aesthetic Laptop Journal,https://www.ebay.com/itm/406903041315,https://i.ebayimg.com/images/g/42AAAeSwp2Jp-Fmk/s-l960.webp,C:\AIprojects\openclaw_difi\Database\eBay_Online_Cover_Audit\images\Sticker-Zen-0056_online.jpg,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0056_Ready_for_Steaming\Cover_Mockup.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0056_Ready_for_Steaming\Sticker-Zen-0056_U1_Grid.png,U1,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0056_Ready_for_Steaming\Sticker-Zen-0056_U1_Grid.png,260,2,LIKELY_SINGLE_U_MISMATCH,U1 closer by 258,
2026-05-05T22:22:48-04:00,Sticker-Zen-0057,406903044643,69f255dae64c9f31b70f4ea6,Moonlit Dragon 4pc 6x6 Kiss-Cut Sticker Zen Aesthetic Laptop Journal Desk Decor,https://www.ebay.com/itm/406903044643,https://i.ebayimg.com/images/g/M08AAeSwrclp-Fp5/s-l960.webp,C:\AIprojects\openclaw_difi\Database\eBay_Online_Cover_Audit\images\Sticker-Zen-0057_online.jpg,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0057_Ready_for_Steaming\Cover_Mockup.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0057_Ready_for_Steaming\Sticker-Zen-0057_U1_Grid.png,U2,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0057_Ready_for_Steaming\Sticker-Zen-0057_U2_Grid.png,288,1,LIKELY_SINGLE_U_MISMATCH,U2 closer by 287,
2026-05-05T22:22:59-04:00,Sticker-Zen-0058,406903049411,69f259bc5f78c14a7b0a4760,Minimal Zen Dragon Calligraphy 4pc 6x6 Sticker Sheet Serene Mindful Clean Decor,https://www.ebay.com/itm/406903049411,https://i.ebayimg.com/images/g/dw0AAeSw2Cpp-Ftn/s-l960.webp,C:\AIprojects\openclaw_difi\Database\eBay_Online_Cover_Audit\images\Sticker-Zen-0058_online.jpg,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0058_Ready_for_Steaming\Cover_Mockup.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0058_Ready_for_Steaming\Sticker-Zen-0058_U1_Grid.png,U1,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0058_Ready_for_Steaming\Sticker-Zen-0058_U1_Grid.png,250,0,LIKELY_SINGLE_U_MISMATCH,U1 closer by 250,
2026-05-05T22:23:09-04:00,Sticker-Zen-0060,406903249053,69f25a86a7777da1970ff5f3,Minimal Zen Translucent Jade Dragon 4pc 6x6 Sticker Sheet Serene Mindful Clean,https://www.ebay.com/itm/406903249053,https://i.ebayimg.com/images/g/FpcAAeSwZoxp-Hhr/s-l960.webp,C:\AIprojects\openclaw_difi\Database\eBay_Online_Cover_Audit\images\Sticker-Zen-0060_online.jpg,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0060_Ready_for_Steaming\Cover_Mockup.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0060_Ready_for_Steaming\Sticker-Zen-0060_U1_Grid.png,U1,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0060_Ready_for_Steaming\Sticker-Zen-0060_U1_Grid.png,262,0,LIKELY_SINGLE_U_MISMATCH,U1 closer by 262,
2026-05-05T22:23:20-04:00,Sticker-Zen-0061,406903249987,69f25b3ce64c9f31b70f50ed,Minimal Zen Kintsugi Gold Dragon 4pc 6x6 Sticker Sheet Serene Mindful Calm Gift,https://www.ebay.com/itm/406903249987,https://i.ebayimg.com/images/g/jPMAAeSwPw9p-HiX/s-l960.webp,C:\AIprojects\openclaw_difi\Database\eBay_Online_Cover_Audit\images\Sticker-Zen-0061_online.jpg,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0061_Ready_for_Steaming\Cover_Mockup.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0061_Ready_for_Steaming\Sticker-Zen-0061_U1_Grid.png,U2,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0061_Ready_for_Steaming\Sticker-Zen-0061_U2_Grid.png,288,0,LIKELY_SINGLE_U_MISMATCH,U2 closer by 288,
2026-05-05T22:23:32-04:00,Sticker-Zen-0062,406903250891,69f25bee9b469f716d0e7056,Zen Aesthetic Bioluminescent Dragon 4pc 6x6 Kiss-Cut Sticker Laptop Journal,https://www.ebay.com/itm/406903250891,https://i.ebayimg.com/images/g/V34AAeSwDeVp-HjF/s-l960.webp,C:\AIprojects\openclaw_difi\Database\eBay_Online_Cover_Audit\images\Sticker-Zen-0062_online.jpg,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0062_Ready_for_Steaming\Cover_Mockup.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0062_Ready_for_Steaming\Sticker-Zen-0062_U1_Grid.png,U2,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0062_Ready_for_Steaming\Sticker-Zen-0062_U2_Grid.png,255,0,LIKELY_SINGLE_U_MISMATCH,U2 closer by 255,
