ID,Product_Type,Category,Status,Printify_Product_ID,Existing_Title,Existing_Title_Length,Proposed_eBay_Title,Proposed_eBay_Title_Length,Title_Length_OK,Existing_Description_Has_Image_Note,Proposed_eBay_Description,Etsy_Title,Etsy_Tags,Etsy_Tag_Count,Etsy_Description,Needs_Local_Update,Reason
Acrylic-Zen-0003,Acrylic,Zen,Printify_Published_Mockups5,69f2a9b45f78c14a7b0a7290,Zen Pagoda Fragment Relic 5x7 Acrylic Print Floating Tower Decor Jade Framework,79,Zen Pagoda Fragment Relic 5x7 Acrylic Print Floating Tower Decor Jade Framework,79,True,True,"<p>This Zen Acrylic Print captures a floating miniature pagoda tower section, a celestial relic of moonstone walls and jade framework. The aquamarine windows glow with bioluminescent light, while clockwork brass details and ink-wash nebula patterns create a layered, meditative depth. Perfect for a minimalist desk, meditation space, or gallery wall, this piece brings calm and balance to any room.</p><p>Display this 5x7 acrylic block on a study desk, bookshelf, or bedside table to inspire mindfulness and focus. The premium print quality ensures the intricate architectural fragment and soft blue-violet luminescence remain vivid, making it an ideal gift for art collectors or zen enthusiasts. Its compact size fits seamlessly into a laptop workspace or journaling nook.</p><ul><li><strong>Includes:</strong> One acrylic print, ready to hang or stand</li><li><strong>Material:</strong> High-gloss acrylic with UV-resistant inks</li><li><strong>Size:</strong> 5x7 inches (12.7 x 17.8 cm)</li><li><strong>Style:</strong> Zen Mentor-Grade, celestial architectural fragment</li><li><strong>DNA Profile:</strong> Moonstone, Imperial Jade, Aquamarine, Brushed Metal, Clockwork Brass, bioluminescent interior, floating talisman fragments, ink-wash nebula, zen-cyber aesthetic</li><li><strong>Use Cases:</strong> Meditation room decor, minimalist office accent, collector gift, water bottle companion, journal inspiration</li></ul><p><strong>Image Note:</strong> The main image shows the actual product customers receive. Additional images are bonus concept/detail reference images and do not represent extra products or selectable variations.</p><p><em>Image Note: </em></p>","Pagoda Fragment Relic Print Floating Tower Decor Zen Aesthetic Acrylic Block, Jade Desk Decor, Collector Shelf Gift","jade art, celestial decor, acrylic block, desk decor, dark academia, zen decor, jade decor, collector gift, shelf decor, library decor, wabi sabi decor, mystical gift, study desk art",13,"Pagoda Fragment Relic Print Floating Tower Decor is part of a Quiet Relic Studio Zen Aesthetic collection built around jade textures, quiet ritual objects, scholar-room atmosphere, and collectible visual detail.

Product: 5x7 acrylic display block
Includes: One physical 5x7 acrylic photo block.
Best for: desks, bookshelves, bedside tables, library nooks, and collector displays
Style keywords: jade art, celestial decor, acrylic block, desk decor, dark academia, zen decor, jade decor, collector gift

Image note: the main product image represents the item customers receive. Additional images are included as concept, detail, or collection-reference views and do not represent extra products or selectable variations.

Production note: this item is made through a print-on-demand production partner after purchase. Minor color differences may occur between screen previews and the finished physical item.",False,
Poster-Academia-0085,Poster,Academia,Printify_Published_Mockups5,69f2b132cd8d04605103fdaa,Orrery Lighthouse Beacon Dark Academia Poster 12x18 Vintage Astronomy Wall Art,78,Orrery Lighthouse Beacon Dark Academia Poster 12x18 Vintage Astronomy Wall Art,78,True,True,"<p>This poster captures a miniature lighthouse tower where mechanical orrery planets orbit a glowing amber beacon, projecting star charts across the composition. The warm academic lighting and aged brass details evoke a museum-quality study piece for intellectual decor.</p><p>Printed on premium matte paper, this 12x18 poster suits a study desk, library wall, or reading nook. Its vertical format and edge-to-edge composition make it ideal for framing alongside vintage maps or celestial charts.</p><ul><li><strong>Includes:</strong> One 12x18 poster (unframed)</li><li><strong>Material:</strong> Premium matte paper</li><li><strong>Size:</strong> 12x18 inches (30.5x45.7 cm)</li><li><strong>Style:</strong> Academia Mentor-Grade; dark academia, architectural astronomy, brass planetary beacon, celestial navigation tower, amber star chart light, mechanical solar system, academic astrology architecture, golden stardust orbital, museum lighthouse print, vintage orrery design</li><li><strong>DNA Profile:</strong> Dark academia, study, vintage, intellectual, book lover, student, journal, study desk</li><li><strong>Use Cases:</strong> Wall art for study, library, office, dorm, or gift for astronomy enthusiasts and academic decor lovers</li></ul><p><strong>Image Note:</strong> The main image shows the actual product customers receive. Additional images are bonus concept/detail reference images and do not represent extra products or selectable variations.</p><p><em>Image Note: </em></p>","Orrery Lighthouse Beacon Astronomy Dark Academia Wall Art Print, Zen Study Poster, Wabi Sabi Room Decor","celestial decor, library gift, dark academia art, zen wall art, study room art, wabi sabi decor, jade decor, library poster, scholar gift, mystical print, wall art print, dorm room decor, book lover gift",13,"Orrery Lighthouse Beacon Astronomy is part of a Quiet Relic Studio Dark Academia collection built around jade textures, quiet ritual objects, scholar-room atmosphere, and collectible visual detail.

Product: premium matte wall art print
Includes: One physical 12x18 vertical matte poster.
Best for: study rooms, reading corners, dorm walls, home offices, and dark academia gallery walls
Style keywords: celestial decor, library gift, dark academia art, zen wall art, study room art, wabi sabi decor, jade decor, library poster

Image note: the main product image represents the item customers receive. Additional images are included as concept, detail, or collection-reference views and do not represent extra products or selectable variations.

Production note: this item is made through a print-on-demand production partner after purchase. Minor color differences may occur between screen previews and the finished physical item.",False,
Poster-Academia-0091,Poster,Academia,Printify_Published_Mockups5,69f2b7ada7777da1971028d7,Dark Academia Celestial Lotus Poster 12x18 Vintage Study Room Wall Art Decor,76,Dark Academia Celestial Lotus Poster 12x18 Vintage Study Room Wall Art Decor,76,True,True,"<p>This poster presents a meticulously imagined mechanical lotus bloom, its petals carved from translucent jade and moonstone glass, rotating around a brass gear core with copper wire stamens. Ink-wash constellation patterns and floating talisman paper fragments orbit the flower, all illuminated by soft candlelight. The composition is a museum-grade, cinematic vertical piece that evokes the depth of an antique glass orrery and the mystery of an oriental botanical study.</p><p>Printed on premium matte paper, this 12x18 poster is ideal for a study desk, library wall, or reading nook. The rich, layered translucency and handcrafted edge bevels of the imagined glasswork translate into a high-contrast, immersive visual experience. Use it to anchor a dark academia gallery wall or as a focal point above a vintage desk.</p><ul><li><strong>Includes:</strong> One 12x18 premium matte poster (unframed)</li><li><strong>Material:</strong> Premium matte paper with archival-grade ink</li><li><strong>Size:</strong> 12x18 inches (vertical orientation)</li><li><strong>Style:</strong> Academia Mentor-Grade, dark academia, celestial botanical, mechanical sculpture</li><li><strong>DNA Profile:</strong> Imperial jade, moonstone glass, brass gear, copper wire, talisman paper, ink-wash constellations, hand-blown glass dewdrops, kintsugi-like vein logic, floating fragments, soft candlelight illumination</li><li><strong>Use Cases:</strong> Study room decor, library wall art, vintage office accent, book lover gift, student dorm inspiration, intellectual home aesthetic</li></ul><p><strong>Image Note:</strong> The main image shows the actual product customers receive. Additional images are bonus concept/detail reference images and do not represent extra products or selectable variations.</p><p><em>Image Note: </em></p>","Celestial Lotus Study Room Decor Dark Academia Wall Art Print, Zen Study Poster, Wabi Sabi Room Decor","kintsugi art, jade art, celestial decor, library gift, lotus decor, dark academia art, zen wall art, study room art, wabi sabi decor, jade decor, library poster, scholar gift, mystical print",13,"Celestial Lotus Study Room Decor is part of a Quiet Relic Studio Dark Academia collection built around jade textures, quiet ritual objects, scholar-room atmosphere, and collectible visual detail.

Product: premium matte wall art print
Includes: One physical 12x18 vertical matte poster.
Best for: study rooms, reading corners, dorm walls, home offices, and dark academia gallery walls
Style keywords: kintsugi art, jade art, celestial decor, library gift, lotus decor, dark academia art, zen wall art, study room art

Image note: the main product image represents the item customers receive. Additional images are included as concept, detail, or collection-reference views and do not represent extra products or selectable variations.

Production note: this item is made through a print-on-demand production partner after purchase. Minor color differences may occur between screen previews and the finished physical item.",False,
Acrylic-Academia-0003,Acrylic,Academia,Printify_Published_Mockups5,69f2b9c3caeb1241880bae85,Celestial Orrery Tree Bonsai Dark Academia 5x7 Acrylic Block Mentor-Grade Study,79,Celestial Orrery Tree Bonsai Dark Academia 5x7 Acrylic Block Mentor-Grade Study,79,True,True,"<p>This Celestial Orrery Tree Bonsai acrylic block merges botanical astronomy with mentor-grade dark academia aesthetics. A Moonstone trunk and Imperial Jade planets form a miniature cosmos, suspended in crystalline soil with floating talisman fragments. The 5x7 vertical format fits perfectly on a study desk, bookshelf, or gallery wall, offering a luminous focal point for intellectual spaces.</p><p>Designed for collectors and scholars, this piece channels vintage observatory charts and ink-wash nebula atmosphere. The translucent foliage glows with subtle bioluminescence, while micro-engraved surface relief adds tactile depth. Use it as a meditation aid, a gift for a book lover, or a centerpiece in a home library.</p><ul><li><strong>Includes:</strong> One 5x7 acrylic block with built-in stand</li><li><strong>Material:</strong> Premium clear acrylic with internal print</li><li><strong>Size:</strong> 5x7 inches (vertical)</li><li><strong>Style:</strong> Academia Mentor-Grade</li><li><strong>DNA Profile:</strong> Moonstone trunk, Imperial Jade planets, ink-wash nebula, crystalline soil, floating talisman fragments, bioluminescent leaves, micro-engraved surface relief</li><li><strong>Use Cases:</strong> Study desk decor, home library accent, mentor gift, vintage intellectual display, botanical art collection</li></ul><p><strong>Image Note:</strong> The main image shows the actual product customers receive. Additional images are bonus concept/detail reference images and do not represent extra products or selectable variations.</p><p><em>Image Note: </em></p>","Celestial Orrery Tree Bonsai Mentor Grade Study Dark Academia Acrylic Block, Jade Desk Decor, Collector Shelf Gift","jade art, celestial decor, library gift, acrylic block, desk decor, dark academia, zen decor, jade decor, collector gift, shelf decor, library decor, wabi sabi decor, mystical gift",13,"Celestial Orrery Tree Bonsai Mentor Grade Study is part of a Quiet Relic Studio Dark Academia collection built around jade textures, quiet ritual objects, scholar-room atmosphere, and collectible visual detail.

Product: 5x7 acrylic display block
Includes: One physical 5x7 acrylic photo block.
Best for: desks, bookshelves, bedside tables, library nooks, and collector displays
Style keywords: jade art, celestial decor, library gift, acrylic block, desk decor, dark academia, zen decor, jade decor

Image note: the main product image represents the item customers receive. Additional images are included as concept, detail, or collection-reference views and do not represent extra products or selectable variations.

Production note: this item is made through a print-on-demand production partner after purchase. Minor color differences may occur between screen previews and the finished physical item.",False,
Acrylic-Grimdark-0083,Acrylic,Grimdark,Printify_Published_Mockups5,69f2bac6343d8ca093077dd8,Grimdark Ritual Censer Thurible 5x7 Acrylic Block Dark Academia Mentor-Grade,76,Grimdark Ritual Censer Thurible 5x7 Acrylic Block Dark Academia Mentor-Grade,76,True,True,"<p>This grimdark ritual censer thurible acrylic block captures a corroded iron incense burner with kintsugi gold repair and toxic amber bioluminescent smoke. A mentor-grade collectible artifact, it merges industrial gothic design with refined aesthetic for a museum-quality display piece.</p><p>Ideal for study desks, bookshelves, or meditation spaces, this 5x7 acrylic block offers a premium vertical composition with ray-traced depth and refractive light. The internal glow and layered translucent details create a striking visual focal point for any dark academia or collector environment.</p><ul><li><strong>Includes:</strong> One 5x7 acrylic block with printed grimdark censer design</li><li><strong>Material:</strong> Premium clear acrylic with high-definition UV-cured print</li><li><strong>Size:</strong> 5x7 inches (vertical orientation)</li><li><strong>Style:</strong> Grimdark Mentor-Grade with industrial gothic and kintsugi elements</li><li><strong>DNA Profile:</strong> Corroded iron shell, cracked glass, kintsugi gold veins, toxic amber bioluminescence, micro-engraved surface relief, handcrafted edge bevels, layered translucent depth, floating accent fragments, cinematic rim lighting, museum-grade fill</li><li><strong>Use Cases:</strong> Study desk decor, bookshelf accent, meditation room art, dark academia gift, collector display, office ornament</li></ul><p><strong>Image Note:</strong> The main image shows the actual product customers receive. Additional images are bonus concept/detail reference images and do not represent extra products or selectable variations.</p>","Ritual Censer Thurible Mentor Grade Dark Academia Acrylic Block, Jade Desk Decor, Collector Shelf Gift","kintsugi art, acrylic block, desk decor, dark academia, zen decor, jade decor, collector gift, shelf decor, library decor, wabi sabi decor, mystical gift, study desk art, acrylic art",13,"Ritual Censer Thurible Mentor Grade is part of a Quiet Relic Studio Dark Academia collection built around jade textures, quiet ritual objects, scholar-room atmosphere, and collectible visual detail.

Product: 5x7 acrylic display block
Includes: One physical 5x7 acrylic photo block.
Best for: desks, bookshelves, bedside tables, library nooks, and collector displays
Style keywords: kintsugi art, acrylic block, desk decor, dark academia, zen decor, jade decor, collector gift, shelf decor

Image note: the main product image represents the item customers receive. Additional images are included as concept, detail, or collection-reference views and do not represent extra products or selectable variations.

Production note: this item is made through a print-on-demand production partner after purchase. Minor color differences may occur between screen previews and the finished physical item.",False,
Acrylic-Zen-0004,Acrylic,Zen,Printify_Published_Mockups5,69f2bbbc343d8ca093077e9a,Zen Cyberpunk Koi Automaton 5x7 Acrylic Block - Meditative Desk Sculpture Shelf,79,Zen Cyberpunk Koi Automaton 5x7 Acrylic Block - Meditative Desk Sculpture Shelf,79,True,True,"<p>This 5x7 acrylic block transforms the Koi Automaton Spirit into a luminous desk companion. The mechanical koi features moonstone armor, jade segments, and aquamarine scales, with clockwork brass joints and a soft bioluminescent glow. Ideal for a minimalist study, meditation corner, or modern workspace, it brings a calm, balanced focal point to any room.</p><p>Place it on a shelf, desk, or window ledge where natural light can activate its internal glow and refractive depth. The premium vertical block format ensures crisp silhouette readability and a gallery-quality presence.</p><ul><li><strong>Includes:</strong> One 5x7 acrylic block with full-color print on premium transparent substrate.</li><li><strong>Material:</strong> High-clarity acrylic, 0.25-inch thick, with polished edges and a sleek, modern finish.</li><li><strong>Size:</strong> 5 x 7 inches (12.7 x 17.8 cm).</li><li><strong>Style:</strong> Zen Mentor-Grade — mechanical koi with moonstone, imperial jade, aquamarine, brushed metal, and clockwork brass details; soft blue-violet bioluminescence; floating talisman fragments; ink-wash nebula patterns.</li><li><strong>DNA Profile:</strong> A cybernetic koi with segmented armor, visible gears, aquamarine crystal scales, and intentional negative space around floating accent fragments.</li><li><strong>Use Cases:</strong> Meditation room decor, Zen study accent, laptop desk companion, journaling inspiration, water bottle display, or mindfulness gift.</li></ul><p><strong>Image Note:</strong> The main image shows the actual product customers receive. Additional images are bonus concept/detail reference images and do not represent extra products or selectable variations.</p><p><em>Image Note: </em></p>","Cyberpunk Koi Automaton Meditative Desk Sculpture Shelf Zen Aesthetic Acrylic Block, Jade Desk Decor, Collector Shelf Gift","jade art, celestial decor, acrylic block, desk decor, dark academia, zen decor, jade decor, collector gift, shelf decor, library decor, wabi sabi decor, mystical gift, study desk art",13,"Cyberpunk Koi Automaton Meditative Desk Sculpture Shelf is part of a Quiet Relic Studio Zen Aesthetic collection built around jade textures, quiet ritual objects, scholar-room atmosphere, and collectible visual detail.

Product: 5x7 acrylic display block
Includes: One physical 5x7 acrylic photo block.
Best for: desks, bookshelves, bedside tables, library nooks, and collector displays
Style keywords: jade art, celestial decor, acrylic block, desk decor, dark academia, zen decor, jade decor, collector gift

Image note: the main product image represents the item customers receive. Additional images are included as concept, detail, or collection-reference views and do not represent extra products or selectable variations.

Production note: this item is made through a print-on-demand production partner after purchase. Minor color differences may occur between screen previews and the finished physical item.",False,
Acrylic-Zen-0005,Acrylic,Zen,Printify_Published_Mockups5,69f2c22e9b469f716d0ea954,Zen Incense Vessel Constellation 5x7 Acrylic Block for Meditation Desk Shelf,76,Zen Incense Vessel Constellation 5x7 Acrylic Block for Meditation Desk Shelf,76,True,True,"<p>This incense vessel constellation acrylic block transforms a celestial ritual artifact into a luminous 5x7 display piece. The design features a moonstone sphere with jade segments, aquamarine vents, and a clockwork brass lid, all rendered in a zen mentor-grade style. Soft bioluminescent glow and floating talisman fragments evoke balance and mindfulness, making it ideal for a meditation desk or minimalist workspace.</p><p>Use this acrylic block as a desktop focal point for daily reflection, a unique gift for a zen practitioner, or a refined accent on a bookshelf or altar. The transparent material allows light to pass through, enhancing the internal glow and refractive details. Its compact size fits easily on a laptop stand, journal table, or water bottle shelf, adding a touch of celestial calm to any room.</p><ul><li><strong>Includes:</strong> One 5x7 acrylic block with full-color print on premium clear substrate</li><li><strong>Material:</strong> High-gloss acrylic with UV-resistant ink for lasting vibrancy</li><li><strong>Size:</strong> 5x7 inches (portrait orientation)</li><li><strong>Style:</strong> Zen Mentor-Grade with celestial and clockwork motifs</li><li><strong>DNA Profile:</strong> Moonstone sphere, imperial jade segments, aquamarine vents, clockwork brass lid, rotating celestial patterns, bioluminescent glow, ink-wash nebula vapor, floating talisman fragments, micro-engraved relief, kintsugi-like vein logic, negative space composition, museum-grade lighting</li><li><strong>Use Cases:</strong> Meditation desk decor, zen gift for mindfulness lovers, altar accent, minimalist office ornament, journaling companion, water bottle shelf display</li></ul><p><strong>Image Note:</strong> The main image shows the actual product customers receive. Additional images are bonus concept/detail reference images and do not represent extra products or selectable variations.</p><p><em>Image Note: </em></p>","Incense Vessel Constellation for Meditation Desk Shelf Zen Aesthetic Acrylic Block, Jade Desk Decor, Collector Shelf Gift","kintsugi art, jade art, celestial decor, acrylic block, desk decor, dark academia, zen decor, jade decor, collector gift, shelf decor, library decor, wabi sabi decor, mystical gift",13,"Incense Vessel Constellation for Meditation Desk Shelf is part of a Quiet Relic Studio Zen Aesthetic collection built around jade textures, quiet ritual objects, scholar-room atmosphere, and collectible visual detail.

Product: 5x7 acrylic display block
Includes: One physical 5x7 acrylic photo block.
Best for: desks, bookshelves, bedside tables, library nooks, and collector displays
Style keywords: kintsugi art, jade art, celestial decor, acrylic block, desk decor, dark academia, zen decor, jade decor

Image note: the main product image represents the item customers receive. Additional images are included as concept, detail, or collection-reference views and do not represent extra products or selectable variations.

Production note: this item is made through a print-on-demand production partner after purchase. Minor color differences may occur between screen previews and the finished physical item.",False,
Poster-Zen-0001,Poster,Zen,Printify_Published_Mockups5,69f2dc76cd8d046051041f06,Zen Bonsai Wall Art Celestial Gate of Jade Mist 12x18 Poster Meditation Decor,77,Zen Bonsai Wall Art Celestial Gate of Jade Mist 12x18 Poster Meditation Decor,77,True,True,"<p>Transform your space with the <strong>Celestial Gate of Jade Mist</strong>, a premium vertical poster that captures the serene essence of a miniature floating mountain. This Zen Mentor-Grade artwork features an Imperial Green Jade bonsai tree framed by a luminous Moonstone torii gate, with crystalline waterfalls cascading into clouds above an obsidian rock base. The ink-wash nebula backdrop and floating talisman fragments create an ethereal, balanced composition that evokes mindfulness and tranquility.</p><p>Printed on high-quality matte paper, this 12x18 poster is ideal for a study desk, meditation room, or minimalist living area. Its ultra-wide angle and hyper-detailed design ensure a crisp silhouette and deep visual depth, making it a perfect gift for yoga practitioners, journal enthusiasts, or anyone seeking calm, intellectual decor. The soft morning mist lighting and subtle internal glow bring a refined, handcrafted aesthetic to your wall.</p><ul><li><strong>Includes:</strong> One 12x18 poster (unframed)</li><li><strong>Material:</strong> Premium matte paper with smooth finish</li><li><strong>Size:</strong> 12 inches by 18 inches (vertical orientation)</li><li><strong>Style:</strong> Zen Mentor-Grade with floating mountain, bonsai tree, torii gate, and talisman fragments</li><li><strong>DNA Profile:</strong> Imperial Green Jade, Moonstone, Floating Obsidian, Talisman Fragments; micro-engraved surface relief, handcrafted edge bevels, layered translucent depth, subtle bioluminescent glow, kintsugi-like vein logic, intentional negative space, cinematic rim lighting, museum-grade overhead fill</li><li><strong>Use Cases:</strong> Meditation room decor, study desk accent, yoga studio wall art, minimalist living room, bedroom zen corner, gift for mindfulness enthusiasts</li></ul><p><strong>Image Note:</strong> The main image shows the actual product customers receive. Additional images are bonus concept/detail reference images and do not represent extra products or selectable variations.</p><p><em>Image Note: </em></p>","Bonsai Celestial Gate of Jade Mist Meditation Zen Aesthetic Wall Art Print, Zen Study Poster, Wabi Sabi Room Decor","kintsugi art, jade art, celestial decor, dark academia art, zen wall art, study room art, wabi sabi decor, jade decor, library poster, scholar gift, mystical print, wall art print, dorm room decor",13,"Bonsai Celestial Gate of Jade Mist Meditation is part of a Quiet Relic Studio Zen Aesthetic collection built around jade textures, quiet ritual objects, scholar-room atmosphere, and collectible visual detail.

Product: premium matte wall art print
Includes: One physical 12x18 vertical matte poster.
Best for: study rooms, reading corners, dorm walls, home offices, and dark academia gallery walls
Style keywords: kintsugi art, jade art, celestial decor, dark academia art, zen wall art, study room art, wabi sabi decor, jade decor

Image note: the main product image represents the item customers receive. Additional images are included as concept, detail, or collection-reference views and do not represent extra products or selectable variations.

Production note: this item is made through a print-on-demand production partner after purchase. Minor color differences may occur between screen previews and the finished physical item.",False,
Poster-Zen-0002,Poster,Zen,Printify_Published_Mockups5,69f2cf675f78c14a7b0a894c,Dark Academia Phoenix Incense Burner 12x18 Poster Ritual Zen Decor Wall Study,77,Dark Academia Phoenix Incense Burner 12x18 Poster Ritual Zen Decor Wall Study,77,True,True,"<p>This 12x18 poster presents a ceremonial incense burner shaped as a rising phoenix, crafted from Imperial Green Jade wings with Moonstone flame accents. Floating obsidian smoke wisps and orbiting talisman fragments create an ethereal, balanced composition that evokes mindfulness and minimalist ritual. The soft morning mist lighting and ultra-wide angle view emphasize the vessel's handcrafted edge bevels and layered translucent depth, making it a meditative focal point for any space.</p><p>Ideal for a study desk, journaling corner, or meditation room, this poster brings a sense of calm and intellectual focus to your environment. The subtle internal bioluminescent glow and refined kintsugi-like vein logic add a museum-quality aesthetic that complements both modern minimalist and dark academia interiors. Whether you are a book lover, student, or collector of ritual objects, this artwork invites quiet contemplation and balance into your daily life.</p><ul><li><strong>Includes:</strong> One 12x18 poster (unframed)</li><li><strong>Material:</strong> Premium matte paper with archival-grade ink</li><li><strong>Size:</strong> 12 x 18 inches (portrait orientation)</li><li><strong>Style:</strong> Zen Mentor-Grade – dark academia, vintage intellectual, minimalist ritual</li><li><strong>DNA Profile:</strong> Imperial Green Jade, Moonstone, Floating Obsidian, Talisman Fragments, handcrafted edge bevels, layered translucent depth, subtle bioluminescent glow, kintsugi vein logic, floating accent fragments with intentional negative space, cinematic rim lighting, museum-grade overhead fill, crisp silhouette readability, centered premium product composition, clean contour separation, high-end collectible artifact aesthetic</li><li><strong>Use Cases:</strong> Wall art for study desk, meditation room, living room, library, journaling nook, or as a gift for book lovers, students, and zen enthusiasts</li></ul><p><strong>Image Note:</strong> The main image shows the actual product customers receive. Additional images are bonus concept/detail reference images and do not represent extra products or selectable variations.</p><p><em>Image Note: </em></p>","Phoenix Incense Burner Ritual Decor Wall Study Dark Academia Wall Art Print, Zen Study Poster, Wabi Sabi Room Decor","kintsugi art, jade art, celestial decor, library gift, dark academia art, zen wall art, study room art, wabi sabi decor, jade decor, library poster, scholar gift, mystical print, wall art print",13,"Phoenix Incense Burner Ritual Decor Wall Study is part of a Quiet Relic Studio Dark Academia collection built around jade textures, quiet ritual objects, scholar-room atmosphere, and collectible visual detail.

Product: premium matte wall art print
Includes: One physical 12x18 vertical matte poster.
Best for: study rooms, reading corners, dorm walls, home offices, and dark academia gallery walls
Style keywords: kintsugi art, jade art, celestial decor, library gift, dark academia art, zen wall art, study room art, wabi sabi decor

Image note: the main product image represents the item customers receive. Additional images are included as concept, detail, or collection-reference views and do not represent extra products or selectable variations.

Production note: this item is made through a print-on-demand production partner after purchase. Minor color differences may occur between screen previews and the finished physical item.",False,
Acrylic-Zen-0006,Acrylic,Zen,Printify_Published_Mockups5,69f2d2a1c326d7da170c51b4,Zen Mentor-Grade Jade Phoenix Incense Altar 5x7 Acrylic Block for Meditation,76,Zen Mentor-Grade Jade Phoenix Incense Altar 5x7 Acrylic Block for Meditation,76,True,True,"<p>Elevate your meditation space with this Zen Mentor-Grade Jade Phoenix Incense Altar, a museum-quality acrylic block that captures the serene balance of ceremonial art. The imperial jade phoenix, with moonstone feather inlays and kintsugi vein detail, appears to float against an ink-wash nebula backdrop, while soft bioluminescent glow and floating lotus fragments evoke mindful tranquility. This piece transforms any desk, altar, or shelf into a focal point for daily reflection and aesthetic harmony.</p><p>Perfect for the collector or mindfulness practitioner, this 5x7 acrylic block offers a luminous, translucent depth that shifts with ambient light. Whether placed on a study desk, a meditation altar, or a minimalist shelf, its refined composition supports a calm, focused atmosphere. The solid white background ensures the phoenix and celestial details remain crisp and prominent, making it an ideal gift for mentors, Zen enthusiasts, or anyone seeking a unique decorative object.</p><ul><li><strong>Includes:</strong> One 5x7 acrylic block with printed design</li><li><strong>Material:</strong> Premium clear acrylic with UV-resistant print, edge bevels for refined finish</li><li><strong>Size:</strong> 5x7 inches (vertical orientation)</li><li><strong>Style:</strong> Zen Mentor-Grade, inspired by imperial jade, moonstone, raku pottery, and ink-wash aesthetics</li><li><strong>DNA Profile:</strong> Ceremonial phoenix sculpture, floating incense altar, moonstone inlay, kintsugi vein detail, bioluminescent glow, lotus fragments, ink-wash nebula, bamboo silhouette, negative space composition, museum-grade collectible artifact</li><li><strong>Use Cases:</strong> Meditation desk decor, altar accent, study shelf display, mindful gift for Zen practitioners, minimalist home decor, mentor appreciation gift</li></ul><p><strong>Image Note:</strong> The main image shows the actual product customers receive. Additional images are bonus concept/detail reference images and do not represent extra products or selectable variations.</p>","Mentor Grade Jade Phoenix Incense Altar for Zen Aesthetic Acrylic Block, Jade Desk Decor, Collector Shelf Gift","kintsugi art, jade art, celestial decor, lotus decor, acrylic block, desk decor, dark academia, zen decor, jade decor, collector gift, shelf decor, library decor, wabi sabi decor",13,"Mentor Grade Jade Phoenix Incense Altar for is part of a Quiet Relic Studio Zen Aesthetic collection built around jade textures, quiet ritual objects, scholar-room atmosphere, and collectible visual detail.

Product: 5x7 acrylic display block
Includes: One physical 5x7 acrylic photo block.
Best for: desks, bookshelves, bedside tables, library nooks, and collector displays
Style keywords: kintsugi art, jade art, celestial decor, lotus decor, acrylic block, desk decor, dark academia, zen decor

Image note: the main product image represents the item customers receive. Additional images are included as concept, detail, or collection-reference views and do not represent extra products or selectable variations.

Production note: this item is made through a print-on-demand production partner after purchase. Minor color differences may occur between screen previews and the finished physical item.",False,
